artist	title	venue	sido	sgg	start	end	n	type	conf	source
리센느(RESCENE)	거제 바다로 세계로		경남	거제시	2024-07-27	2024-07-27	1	페스티벌출연	B	https://namu.wiki/w/RESCENE/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
리센느(RESCENE)	삼성 라이온즈 경기 행사 출연		대구		2024-08-03	2024-08-03	1	기타	B	https://namu.wiki/w/RESCENE/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
리센느(RESCENE)	계명대학교 가을연합대축제	계명대학교 성서캠퍼스	대구	달서구	2024-09-26	2024-09-26	1	페스티벌출연	B	https://namu.wiki/w/RESCENE/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
리센느(RESCENE)	고려대학교 가을축제	고려대학교	서울	성북구	2024-10-10	2024-10-10	1	페스티벌출연	B	https://namu.wiki/w/RESCENE/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
리센느(RESCENE)	2025 RESCENE 1st FAN-CON [Project 326]	성신여자대학교 운정그린캠퍼스 대강당	서울	성북구	2025-08-09	2025-08-09	1	팬미팅	A	https://namu.wiki/w/Project%20326
리센느(RESCENE)	인천국제공항 SKY FESTIVAL	인천국제공항	인천	중구	2025-11-08	2025-11-08	1	페스티벌출연	B	https://namu.wiki/w/RESCENE/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
리센느(RESCENE)	걸그루브 스페셜 콘서트	NOL 씨어터 합정	서울	마포구	2026-04-05	2026-04-05	1	콘서트	B	https://namu.wiki/w/RESCENE/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
리센느(RESCENE)	ONE UNIVERSE FESTIVAL		인천		2026-07-25	2026-07-25	1	페스티벌출연	B	https://namu.wiki/w/RESCENE/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
엔믹스	NMIXX 2ND FAN CONCERT [NMIXX CHANGE UP : MIXX LAB]	장충체육관	서울	중구	2024-10-04	2024-10-06	3	팬미팅	A	https://namu.wiki/w/NMIXX%20CHANGE%20UP%20:%20MIXX%20LAB
엔믹스	NMIXX 1ST FAN MEETING [NSWER VACATION]	고려대학교 화정체육관	서울	성북구	2025-07-12	2025-07-12	1	팬미팅	A	https://namu.wiki/w/NSWER%20VACATION
엔믹스	NMIXX 1ST WORLD TOUR [EPISODE 1: ZERO FRONTIER] IN INCHEON	인스파이어 아레나	인천	중구	2025-11-29	2025-11-30	2	콘서트	A	https://namu.wiki/w/EPISODE%201:%20ZERO%20FRONTIER
QWER	남서울대학교 대학축제	남서울대학교	충남	천안시	2024-04-24	2024-04-24	1	페스티벌출연	B	https://namu.wiki/w/QWER/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
QWER	경기과학기술대학교 대학축제	경기과학기술대학교	경기	시흥시	2024-05-07	2024-05-07	1	페스티벌출연	B	https://namu.wiki/w/QWER/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
QWER	대림대학교 대학축제	대림대학교	경기	안양시	2024-05-10	2024-05-10	1	페스티벌출연	B	https://namu.wiki/w/QWER/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
QWER	구미대학교 대학축제	구미대학교	경북	구미시	2024-05-13	2024-05-13	1	페스티벌출연	B	https://namu.wiki/w/QWER/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
QWER	경북대학교 대학축제	경북대학교	대구	북구	2024-05-22	2024-05-22	1	페스티벌출연	B	https://namu.wiki/w/QWER/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
QWER	건국대학교 대학축제	건국대학교	서울	광진구	2024-05-23	2024-05-23	1	페스티벌출연	B	https://namu.wiki/w/QWER/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
QWER	영남대학교 대학축제	영남대학교	경북	경산시	2024-05-24	2024-05-24	1	페스티벌출연	B	https://namu.wiki/w/QWER/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
QWER	고려대학교 대학축제	고려대학교	서울	성북구	2024-05-25	2024-05-25	1	페스티벌출연	B	https://namu.wiki/w/QWER/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
QWER	조선대학교 대학축제	조선대학교	광주	동구	2024-05-27	2024-05-27	1	페스티벌출연	B	https://namu.wiki/w/QWER/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
QWER	QWER The 1st Fan Concert [1, 2, QWER!]	예스24 라이브홀	서울	광진구	2025-01-25	2025-01-26	2	팬미팅	A	https://m.ticket.yes24.com/Notice/Detail.aspx?bid=15338
QWER	QWER 1st WORLD TOUR [ROCKATION] IN SEOUL	티켓링크 라이브 아레나	서울		2025-10-03	2025-10-05	3	콘서트	A	https://namu.wiki/w/ROCKATION
QWER	QWER [ROCKATION] 앵콜 홈커밍 콘서트 IN SEOUL	티켓링크 라이브 아레나	서울		2026-03-20	2026-03-22	3	콘서트	B	https://namu.wiki/w/ROCKATION
QWER	QWER 2nd TOUR [ROCKATION : ROCKET LAUNCH!!] IN SEOUL	고려대학교 화정체육관	서울	성북구	2026-09-12	2026-09-13	2	콘서트	A	https://www.starnewskorea.com/music/2026/08/13/2026081308161998304
BTOB	2024 BTOB FAN-CON [OUR DREAM]	SK올림픽핸드볼경기장	서울	송파구	2024-03-22	2024-03-24	3	팬미팅	A	https://www.xportsnews.com/article/1828983
BTOB	2024 BTOB CONCERT [BE ALRIGHT]	잠실학생체육관	서울	송파구	2024-12-27	2024-12-29	3	콘서트	A	https://m.kookminnews.com/92997
BTOB	2025 BTOB FAN-CON [3,2,1 GO! MELympic]	올림픽공원 올림픽홀	서울	송파구	2025-03-21	2025-03-23	3	팬미팅	A	https://www.starnewskorea.com/stview.php?no=2025022008203524533
BTOB	SBS 메가콘서트	인천아시아드주경기장	인천	서구	2025-05-31	2025-05-31	1	페스티벌출연	B	https://www.concertarchives.org/bands/btob
BTOB	2026 조이플콘서트	광화문광장	서울	종로구	2026-04-04	2026-04-04	1	페스티벌출연	B	https://www.concertarchives.org/bands/btob
김호중	트바로티 클래식 아레나 투어 2024 in 광주		광주		2024-04-20	2024-04-21	2	콘서트	A	https://www.spotvnews.co.kr/news/articleView.html?idxno=667735
김호중	트바로티 클래식 아레나 투어 2024 in 태백		강원	태백시	2024-04-27	2024-04-28	2	콘서트	A	https://www.spotvnews.co.kr/news/articleView.html?idxno=667735
김호중	트바로티 클래식 아레나 투어 2024 in 울산		울산		2024-05-04	2024-05-05	2	콘서트	A	https://www.spotvnews.co.kr/news/articleView.html?idxno=667735
김호중	트바로티 클래식 아레나 투어 2024 in 고양		경기	고양시	2024-05-11	2024-05-12	2	콘서트	A	https://www.seoul.co.kr/news/society/accident/2024/05/15/20240515500010
김호중	트바로티 클래식 아레나 투어 2024 in 창원		경남	창원시	2024-05-18	2024-05-19	2	콘서트	B	https://tvreport.co.kr/breaking/article/811109/
김재중	20TH ANNIVERSARY 2024 KIM JAE JOONG ASIA TOUR CONCERT [FLOWER GARDEN] in SEOUL	장충체육관	서울	중구	2024-07-20	2024-07-21	2	콘서트	A	https://www.xportsnews.com/article/1869959
김재중	2025 KIM JAE JOONG ASIA TOUR CONCERT [Beauty in Chaos] IN SEOUL	장충체육관	서울	중구	2025-05-24	2025-05-25	2	콘서트	A	https://sports.khan.co.kr/article/202504160023003
김재중	2026 KIM JAE JOONG CONCERT [THE WAVE] IN SEOUL	KBS아레나	서울	강서구	2026-08-29	2026-08-30	2	콘서트	A	https://www.munhwa.com/article/11601408
