artist	title	venue	sido	sgg	start	end	n	type	conf	source
윤도현	2024 YB TOUR [LIGHTS : INFINITY] - 용인	용인포은아트홀	경기	용인시	2024-05-11	2024-05-12	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	2024 YB TOUR [LIGHTS : INFINITY] - 광주	김대중컨벤션센터 다목적홀	광주	서구	2024-05-18	2024-05-18	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	2024 YB TOUR [LIGHTS : INFINITY] - 고양	고양아람누리 아람극장	경기	고양시	2024-06-01	2024-06-02	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	2024 YB TOUR [LIGHTS : INFINITY] - 서울	장충체육관	서울	중구	2024-06-08	2024-06-09	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	청춘썸머나잇 - 고양	일산 킨텍스	경기	고양시	2024-07-06	2024-07-07		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/8634
윤도현	장흥 Rock 페스티벌	정남진 장흥물축제 글로벌 워터월드무대	전남	장흥군	2024-07-31	2024-08-01		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/8634
윤도현	JUMF 2024 전주얼티밋뮤직페스티벌	전주종합경기장	전북	전주시	2024-08-09	2024-08-11		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/8634
윤도현	제2회 강진 하맥축제 - 강진	강진종합운동장	전남	강진군	2024-08-29	2024-08-31		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/8634
윤도현	2024 KT Voyage to Jarasum - 가평	자라섬	경기	가평군	2024-08-31	2024-09-01		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/8634
윤도현	2024 파주포크 페스티벌	임진각 평화누리	경기	파주시	2024-09-21	2024-09-21	1	페스티벌출연	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	YB Concert <Curtain call>	롤링홀	서울	마포구	2024-10-10	2024-10-10	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	금산다락원 개관 20주년 YB밴드 단독 기념공연: The Encore - 금산	금산다락원 대공연장	충남	금산군	2024-11-11	2024-11-11	1	단독공연	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	롤링 30주년 기념 공연 YB : Metalogic	롤링홀	서울	마포구	2025-03-01	2025-03-02	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	체리블라썸 뮤직 페스티벌 - 진해	진해공설운동장	경남	창원시	2025-03-29	2025-03-30		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/8634
윤도현	YB - 꿀파티 vol.4 in 춘천	KT&G 상상마당 춘천 사운드홀	강원	춘천시	2025-04-05	2025-04-06	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	LOUD BRIDGE FESTIVAL SEOUL 2025	악스코리아(AX-KOREA)	서울	광진구	2025-04-12	2025-04-13		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/8634
윤도현	2025 성장장성 락페스티벌	장성군청 옆 특설무대	전남	장성군	2025-04-19	2025-04-19	1	페스티벌출연	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	Beautiful Mint Life 2025	올림픽공원 올림픽홀	서울	송파구	2025-06-13	2025-06-15		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/8634
윤도현	1901 라이브로드 페스타 - 인천	상상플랫폼	인천	중구	2025-06-21	2025-06-22		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/8634
윤도현	2025 여수 K-메가아일랜드 페스티벌	여수엑스포장 스카이타워 일원	전남	여수시	2025-07-26	2025-08-02		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/8634
윤도현	장흥 Rock 페스티벌	정남진 장흥물축제 글로벌 워터월드무대	전남	장흥군	2025-07-31	2025-07-31	1	페스티벌출연	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	JUMF 2025 전주얼티밋뮤직페스티벌	전북대학교 대운동장	전북	전주시	2025-08-15	2025-08-17		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/8634
윤도현	YB x Jelusick - Odyssey : Seoul	롤링홀	서울	마포구	2025-08-19	2025-08-19	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	2025 사운드 플래닛 페스티벌 - 인천	파라다이스시티	인천	중구	2025-09-13	2025-09-14		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/8634
윤도현	영수증 콘서트 in 부산	화명생태공원 축구장 A&B	부산	북구	2025-10-25	2025-10-26		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/8634
윤도현	YB REMASTERED 3.0 : Transcendent - 서울	장충체육관	서울	중구	2025-11-22	2025-11-23	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	YB REMASTERED 3.0 : Odyssey - 안산	안산문화예술의전당 해돋이극장	경기	안산시	2025-11-29	2025-11-30	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	YB REMASTERED 3.0 : Odyssey - 창원	KBS 창원홀	경남	창원시	2025-12-06	2025-12-07	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	YB REMASTERED 3.0 : Odyssey - 수원	경기아트센터 대극장	경기	수원시	2025-12-13	2025-12-14	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	YB REMASTERED 3.0 : Transcendent - 대구	대구 엑스코(EXCO)	대구	북구	2025-12-20	2025-12-20	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	YB REMASTERED 3.0 : Odyssey - 고양	고양아람누리 아람극장	경기	고양시	2025-12-24	2025-12-25	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	YB REMASTERED 3.0 : Odyssey - 부산	벡스코 오디토리움	부산	해운대구	2025-12-27	2025-12-28	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	YB REMASTERED 3.0 : Transcendent - 강릉	가톨릭관동대학교 세바스티아노 스포츠센터	강원	강릉시	2026-01-03	2026-01-03	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	너트30 페스티벌 - 크라잉넛 with YB	KT&G 상상마당	서울	마포구	2026-01-06	2026-01-06	1	페스티벌출연	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	YB REMASTERED 3.0 : Odyssey - 원주	백운아트홀	강원	원주시	2026-01-10	2026-01-11	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	YB REMASTERED 3.0 : Transcendent - 포항	포항종합운동장 실내체육관	경북	포항시	2026-01-17	2026-01-18	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	YB REMASTERED 3.0 : Transcendent - 대전	대전컨벤션센터	대전	유성구	2026-01-24	2026-01-25	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	YB REMASTERED 3.0 : Odyssey - 의정부	의정부예술의전당 대극장	경기	의정부시	2026-01-31	2026-02-01	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	YB REMASTERED 3.0 : Odyssey - 청주	청주예술의전당	충북	청주시	2026-02-07	2026-02-08	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	YB REMASTERED 3.0 : Odyssey - 울산	울산KBS홀	울산	남구	2026-02-14	2026-02-15	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	YB REMASTERED 3.0 : Odyssey - 광주	김대중컨벤션센터	광주	서구	2026-02-21	2026-02-22	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	YB REMASTERED 3.0 : Odyssey - 천안	천안예술의전당 대공연장	충남	천안시	2026-02-28	2026-03-01	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	YB REMASTERED 3.0 : Odyssey - 인천	인천문화예술회관	인천	남동구	2026-03-07	2026-03-08	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	YB REMASTERED 3.0 : Odyssey - 용인	용인포은아트홀	경기	용인시	2026-03-13	2026-03-14	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	YB REMASTERED 3.0 : Odyssey - 전주	한국소리문화의전당 모악당	전북	전주시	2026-03-21	2026-03-22	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/8634
윤도현	YB REMASTERED 3.0 : THE FINAL	블루스퀘어 아이마켓홀	서울	용산구	2026-04-18	2026-04-19	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/8634
린	JUMF 2024 전주얼티밋뮤직페스티벌	전주종합경기장	전북	전주시	2024-08-09	2024-08-11		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/9107
린	2024 현역가왕 전국투어 콘서트 - 안동	안동체육관	경북	안동시	2024-08-31	2024-08-31	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/9107
린	2024 현역가왕 전국투어 콘서트 - 진주	진주실내체육관	경남	진주시	2024-09-07	2024-09-07	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/9107
린	2024 린(LYn) 콘서트 <HOME>	신한카드 SOL페이 스퀘어 라이브홀	서울	마포구	2024-10-05	2024-10-06	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/9107
린	2025 뮤직페스타 - 성남	성남종합운동장	경기	성남시	2025-10-18	2025-10-18	1	페스티벌출연	A	https://www.stagepick.co.kr/artists/detail/9107
린	영수증 콘서트 in 부산	화명생태공원 축구장 A&B	부산	북구	2025-10-25	2025-10-26		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/9107
린	2025 린(LYn) 콘서트 <HOME>	한전아트센터	서울	서초구	2025-11-28	2025-11-29	2	콘서트	A	https://gugaktimes.com/mobile/article.html?no=79106
다이나믹듀오	2024 다이나믹 듀오 단독 콘서트 "가끔씩 오래 보자" - 서울	올림픽공원 올림픽홀	서울	송파구	2024-12-06	2024-12-08	3	콘서트	A	https://edaily.co.kr/News/Read?mediaCodeNo=258&newsId=01285766639050952
다이나믹듀오	2024 다이나믹 듀오 단독 콘서트 "가끔씩 오래 보자" - 부산	벡스코 오디토리움	부산	해운대구	2024-12-21	2024-12-21	1	콘서트	A	https://edaily.co.kr/News/Read?mediaCodeNo=258&newsId=01285766639050952
다이나믹듀오	2025 다이나믹 듀오 단독 콘서트 "가끔씩 오래 보자" - 부산	BEXCO 오디토리움	부산	해운대구	2025-12-20	2025-12-21	2	콘서트	A	https://www.stagepick.co.kr/performances/detail/206176
다이나믹듀오	2025 다이나믹 듀오 단독 콘서트 "가끔씩 오래 보자" - 대구	엑스코 동관 4홀	대구	북구	2025-12-24	2025-12-24	1	콘서트	A	https://www.stagepick.co.kr/performances/detail/206176
다이나믹듀오	2025 다이나믹 듀오 단독 콘서트 "가끔씩 오래 보자" - 광주	김대중컨벤션센터 다목적홀	광주	서구	2025-12-27	2025-12-27	1	콘서트	A	https://www.stagepick.co.kr/performances/detail/206176
다이나믹듀오	2025 다이나믹 듀오 단독 콘서트 "가끔씩 오래 보자" - 서울	장충체육관	서울	중구	2026-01-23	2026-01-25	3	콘서트	A	https://www.stagepick.co.kr/performances/detail/206176
악동뮤지션	AKMU 전국투어 [AKMUTOPIA] - 수원	수원컨벤션센터 1~2홀	경기	수원시	2024-01-06	2024-01-07	2	콘서트	A	https://namu.wiki/w/AKMU/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%EC%BD%98%EC%84%9C%ED%8A%B8
악동뮤지션	AKMU 전국투어 [AKMUTOPIA] - 순천	순천만생태문화교육원 다목적홀	전남	순천시	2024-01-13	2024-01-13	1	콘서트	A	https://namu.wiki/w/AKMU/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%EC%BD%98%EC%84%9C%ED%8A%B8
악동뮤지션	AKMU 전국투어 [AKMUTOPIA] - 대전	대전컨벤션센터 제2전시장 2~4홀	대전	유성구	2024-01-20	2024-01-21	2	콘서트	A	https://namu.wiki/w/AKMU/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%EC%BD%98%EC%84%9C%ED%8A%B8
악동뮤지션	AKMU 전국투어 [AKMUTOPIA] - 인천	인스파이어 아레나	인천	중구	2024-01-27	2024-01-28	2	콘서트	A	https://namu.wiki/w/AKMU/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%EC%BD%98%EC%84%9C%ED%8A%B8
악동뮤지션	2024 AKMU 10th ANNIVERSARY CONCERT [10VE]	KSPO DOME	서울	송파구	2024-06-15	2024-06-16	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/7387
악동뮤지션	2025 AKMU STANDING CONCERT [악동들]	명화라이브홀	서울	광진구	2025-08-08	2025-08-24		콘서트	A	https://www.stagepick.co.kr/artists/detail/7387
FTISLAND	2024 FTISLAND CONCERT 'FTSODE'	광운대학교 동해문화예술관	서울	노원구	2024-12-28	2024-12-29	2	콘서트	A	https://www.stagepick.co.kr/performances/detail/192718
FTISLAND	2025 FTISLAND CONCERT 'FTSODE'	광운대학교 동해문화예술관	서울	노원구	2025-12-27	2025-12-28	2	콘서트	A	https://www.stagepick.co.kr/performances/detail/192718
FTISLAND	2026 FTISLAND TOUR 0 - XIX - III 'FaTe' in SEOUL	KBS아레나	서울	강서구	2026-06-06	2026-06-07	2	콘서트	A	https://www.topstarnews.net/news/articleView.html?idxno=16045759
케이윌	2024 K.WILL FANMEETING <케엠핑>	서강대학교 메리홀 대극장	서울	마포구	2024-08-17	2024-08-17	1	팬미팅	A	https://www.stagepick.co.kr/artists/detail/1537
케이윌	2024 케이윌 소극장 콘서트 <All The Way> - 서울	이화여자대학교 삼성홀	서울	서대문구	2024-10-11	2024-10-13	3	콘서트	A	https://www.stagepick.co.kr/artists/detail/1537
케이윌	2024 케이윌 소극장 콘서트 <All The Way> - 부산	동서대학교 소향씨어터 신한카드홀	부산	해운대구	2024-11-30	2024-12-01	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/1537
케이윌	2024 케이윌 앵콜 콘서트 <All The Way>: Christmas Edition	연세대학교 대강당	서울	서대문구	2024-12-24	2024-12-25	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/1537
케이윌	최고의 발라더 with 백지영·케이윌 - 경주	경주예술의전당 대공연장	경북	경주시	2025-03-26	2025-03-26	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/1537
케이윌	2025 케이윌 팬미팅 <윌다방>	신한pLay 스퀘어 라이브홀	서울	마포구	2025-07-05	2025-07-05	1	팬미팅	A	https://www.stagepick.co.kr/artists/detail/1537
케이윌	Starry Night In Busan	부산 KBS홀	부산	수영구	2025-10-25	2025-10-25	1	기타	A	https://www.stagepick.co.kr/artists/detail/1537
케이윌	영수증 콘서트 in 부산	화명생태공원 축구장 A&B	부산	북구	2025-10-25	2025-10-26		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/1537
케이윌	2025 케이윌 콘서트 <Good Luck>	경희대학교 평화의전당	서울	동대문구	2025-12-06	2025-12-07	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/1537
케이윌	체리블라썸 뮤직 페스티벌 - 진해	진해공설운동장	경남	창원시	2026-04-03	2026-04-05		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/1537
케이윌	2026 G-SL 뮤직페스티벌 - 가평	음악역1939	경기	가평군	2026-04-25	2026-05-09		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/1537
청하	2024 입크페스티벌	수원월드컵경기장 보조경기장	경기	수원시	2024-06-08	2024-06-08	1	페스티벌출연	A	https://www.stagepick.co.kr/artists/detail/6859
청하	코리아 메모리얼 페스타	올림픽공원 88잔디마당	서울	송파구	2024-06-08	2024-06-09		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/6859
청하	워터밤 인천 2024	상상플랫폼 야외광장	인천	중구	2024-08-03	2024-08-03	1	페스티벌출연	A	https://www.stagepick.co.kr/artists/detail/6859
청하	워터밤 대전 2024	목원대학교 대운동장	대전	서구	2024-08-10	2024-08-10	1	페스티벌출연	A	https://www.stagepick.co.kr/artists/detail/6859
청하	GS25 뮤비페	일산 킨텍스 제1전시장 3홀	경기	고양시	2024-08-17	2024-08-17	1	페스티벌출연	A	https://www.stagepick.co.kr/artists/detail/6859
청하	2024 CassCool Festival	서울랜드	경기	과천시	2024-08-24	2024-08-24	1	페스티벌출연	A	https://www.stagepick.co.kr/artists/detail/6859
청하	MyK FESTA (MyK LIVE KPOP)	KSPO DOME	서울	송파구	2025-06-19	2025-06-21		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/6859
청하	워터밤 서울 2025	킨텍스 야외 글로벌 스테이지	경기	고양시	2025-07-04	2025-07-06		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/6859
청하	워터밤 속초 2025	한화리조트 설악 쏘라노	강원	속초시	2025-08-23	2025-08-23	1	페스티벌출연	A	https://www.stagepick.co.kr/artists/detail/6859
청하	2025 CLICK THE STAR K-POP MUSIC FESTIVAL	자라섬	경기	가평군	2025-08-30	2025-08-30	1	페스티벌출연	A	https://www.stagepick.co.kr/artists/detail/6859
청하	2026 달성워터스플래시	강정보디아크광장	대구	달성군	2026-07-18	2026-07-18	1	페스티벌출연	A	https://www.stagepick.co.kr/artists/detail/6859
