artist	title	venue	sido	sgg	start	end	n	type	conf	source
잔나비	The Glow 2024	킨텍스	경기	고양시	2024-04-13	2024-04-13	1	페스티벌출연	B	https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances
잔나비	KT&G 상상실현 페스티벌 2024	KT&G 상상마당 춘천	강원	춘천시	2024-04-27	2024-04-27	1	페스티벌출연	B	https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances
잔나비	서울재즈페스티벌 2024	올림픽공원	서울	송파구	2024-06-01	2024-06-01	1	페스티벌출연	A	https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances
잔나비	서울파크뮤직페스티벌 2024	올림픽공원	서울	송파구	2024-06-29	2024-06-29	1	페스티벌출연	A	https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances
잔나비	인천 펜타포트 락 페스티벌 2024	송도달빛축제공원	인천	연수구	2024-08-04	2024-08-04	1	페스티벌출연	A	https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances
잔나비	서리풀페스티벌 2024		서울	서초구	2024-09-29	2024-09-29	1	페스티벌출연	B	https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances
잔나비	부산국제록페스티벌 2024		부산		2024-10-05	2024-10-05	1	페스티벌출연	B	https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances
잔나비	The Glow 2025	킨텍스	경기	고양시	2025-03-29	2025-03-29	1	페스티벌출연	B	https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances
잔나비	서울재즈페스티벌 2025	KSPO DOME	서울	송파구	2025-05-30	2025-05-30	1	페스티벌출연	A	https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances
잔나비	K리그1 전북현대 경기 하프타임 공연		전북	전주시	2025-05-31	2025-05-31	1	기타	B	https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances
잔나비	KBO 올스타전 공연		대전		2025-07-12	2025-07-12	1	기타	B	https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances
잔나비	2025 KT Voyage to Jarasum	자라섬	경기	가평군	2025-09-06	2025-09-06	1	페스티벌출연	B	https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances
잔나비	우리 모모콘 2025		서울		2025-09-21	2025-09-21	1	페스티벌출연	B	https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances
잔나비	Color in Music Festival 2025		인천		2025-11-01	2025-11-01	1	페스티벌출연	B	https://en.wikipedia.org/wiki/List_of_Jannabi_live_performances
박정현	2024 박정현 소극장 콘서트 '이음'	백암아트홀	서울	강남구	2024-07-11	2024-07-14		콘서트	A	https://ko.wikipedia.org/wiki/%EB%B0%95%EC%A0%95%ED%98%84%EC%9D%98_%EA%B3%B5%EC%97%B0_%EB%AA%A9%EB%A1%9D
박정현	2024 박정현 크리스마스 콘서트 'Play!'	명화라이브홀	서울	영등포구	2024-12-19	2024-12-22	3	콘서트	A	https://www.stagepick.co.kr/performances/detail/192318
박정현	2025 박정현 콘서트 '11월의 편지'	고양아람누리 아람극장	경기	고양시	2025-11-21	2025-11-23	3	콘서트	A	https://m.ticket.yes24.com/Perf/55398
Zion.T	2024 메모리즈 - 자이언티&원슈타인	경기아트센터 대극장	경기	수원시	2024-01-13	2024-01-13	1	콘서트	A	https://m.ticket.yes24.com/Perf/47969
Zion.T	러브 인 서울 2024 스탠다드 프렌즈	블루스퀘어 마스터카드홀	서울	용산구	2024-11-17	2024-11-17	1	콘서트	B	https://www.luck-d.com/ticket/265
카더가든	카더가든 단독 공연 [From Apartment]	블루스퀘어 마스터카드홀	서울	용산구	2025-01-10	2025-01-12	3	단독공연	A	https://rollingstone.co.kr/music/music-news/20871
카더가든	2026 카더가든 단독공연 <BLUE HEART>	올림픽공원 올림픽홀	서울	송파구	2026-01-17	2026-01-18	2	단독공연	A	https://news.tf.co.kr/read/entertain/2273390.htm
카더가든	서울재즈페스티벌 2024	올림픽공원	서울	송파구	2024-05-31	2024-06-02		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/4059
카더가든	JUMF 2024	전주종합경기장	전북	전주시	2024-08-09	2024-08-11		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/4059
카더가든	2024 CassCool Festival	서울랜드	경기	과천시	2024-08-24	2024-08-24	1	페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/4059
카더가든	2025 부산국제록페스티벌	삼락생태공원	부산	사상구	2025-09-26	2025-09-28		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/4059
카더가든	그랜드 민트 페스티벌 2025	올림픽공원	서울	송파구	2025-10-18	2025-10-19		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/4059
카더가든	2025 서울뮤직페스티벌	문화비축기지	서울	마포구	2025-11-01	2025-11-02		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/4059
카더가든	체리블라썸 뮤직 페스티벌 - 진해	진해공설운동장	경남	창원시	2026-04-03	2026-04-05		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/4059
카더가든	2026 대덕물빛축제 뮤직페스티벌	금강로하스대청공원	대전	대덕구	2026-04-04	2026-04-05		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/4059
카더가든	2026 KT&G 상상실현 페스티벌 - 춘천	KT&G 상상마당 춘천 아트센터	강원	춘천시	2026-04-11	2026-04-12		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/4059
카더가든	Beautiful Mint Life 2026	문화비축기지	서울	마포구	2026-05-30	2026-05-31		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/4059
카더가든	장기하 X 카더가든: MINTPAPER 20th SPECIAL LIVE	올림픽공원 올림픽홀	서울	송파구	2026-06-14	2026-06-14	1	단독공연	A	https://www.stagepick.co.kr/artists/detail/4059
백지영	2025 백지영 전국투어 콘서트 <PLAYBAEK>	KBS부산홀	부산	수영구	2025-11-15	2025-11-15	1	콘서트	A	https://sub.alwaysallforyou.com/2025/10/2025-11-12-ft.html
백지영	2025 백지영 전국투어 콘서트 <PLAYBAEK>	수원SK아트리움	경기	수원시	2025-11-29	2025-11-29	1	콘서트	B	https://sub.alwaysallforyou.com/2025/10/2025-11-12-ft.html
백지영	2025 백지영 전국투어 콘서트 <PLAYBAEK>	인천남동체육관	인천	남동구	2025-12-06	2025-12-06	1	콘서트	A	https://www.stagepick.co.kr/performances/detail/205274
백지영	2025 백지영 전국투어 콘서트 <PLAYBAEK>	엑스코 컨벤션홀	대구	북구	2025-12-13	2025-12-13	1	콘서트	B	https://sub.alwaysallforyou.com/2025/10/2025-11-12-ft.html
백지영	2025 백지영 전국투어 콘서트 <PLAYBAEK>	코엑스 D홀	서울	강남구	2025-12-25	2025-12-25	1	콘서트	A	https://www.coex.co.kr/exhibitions/2025-k-music-with-classic-the-k-master-2025-%EB%B0%B1%EC%A7%80%EC%98%81-%EC%A0%84%EA%B5%AD%ED%88%AC%EC%96%B4-%EC%BD%98%EC%84%9C%ED%8A%B8-%E3%80%88playbaek%E3%80%89/
비비	비비 팬 콘서트	명화라이브홀	서울	영등포구	2024-04-20	2024-04-21	2	팬미팅	A	https://www.stagepick.co.kr/artists/detail/9014
비비	서울재즈페스티벌 2024	올림픽공원	서울	송파구	2024-05-31	2024-06-02		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/9014
비비	워터밤 인천 2024	상상플랫폼	인천	중구	2024-08-03	2024-08-03	1	페스티벌출연	A	https://www.stagepick.co.kr/artists/detail/9014
비비	2024 울산서머페스티벌	강동중앙공원	울산	북구	2024-08-09	2024-08-14		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/9014
비비	2025 BIBI 1st WORLD TOUR [EVE] IN SEOUL	올림픽공원 올림픽홀	서울	송파구	2025-05-16	2025-05-18	3	콘서트	A	https://www.luck-d.com/ticket/340
비비	원 유니버스 페스티벌 2025	서울대공원	경기	과천시	2025-08-15	2025-08-16		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/9014
비비	Color in Music Festival 2025	파라다이스시티	인천	중구	2025-11-01	2025-11-02		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/9014
비비	서울콘 X WORLD K-POP FESTIVAL	DDP 아트홀	서울	중구	2025-12-31	2025-12-31	1	페스티벌출연	A	https://www.stagepick.co.kr/artists/detail/9014
비비	경록절 클래식 2026	무신사 개러지	서울	마포구	2026-02-20	2026-02-20	1	페스티벌출연	A	https://www.stagepick.co.kr/artists/detail/9014
비비	워터밤 서울 2026	킨텍스 야외 글로벌스테이지	경기	고양시	2026-07-24	2026-07-26		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/9014
비비	워터밤 속초 2026	한화리조트 설악 쏘라노	강원	속초시	2026-08-22	2026-08-22	1	페스티벌출연	A	https://www.stagepick.co.kr/artists/detail/9014
김연자	2024 신년콘서트 - 거창	거창문화센터	경남	거창군	2024-01-27	2024-01-27	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/9067
김연자	2024 새봄콘서트 - 트로트퀸 김연자 콘서트 - 음성	음성문화예술회관	충북	음성군	2024-04-06	2024-04-06	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/9067
김연자	2024 데뷔 50주년 김연자 광주콘서트	광주예술의전당	광주	북구	2024-06-02	2024-06-02	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/9067
김연자	2024 울산서머페스티벌	강동중앙공원	울산	북구	2024-08-09	2024-08-14		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/9067
김연자	제5회 아라가야 뮤직 페스티벌	함안실내체육관	경남	함안군	2024-09-20	2024-09-20	1	페스티벌출연	A	https://www.stagepick.co.kr/artists/detail/9067
김연자	2024 광양 KPOP 페스티벌	광양공설운동장	전남	광양시	2024-10-25	2024-10-26		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/9067
김연자	ASAC 송년콘서트 <김연자 데뷔 50주년 콘서트-블링블링 아모르파티> - 안산	안산문화예술의전당	경기	안산시	2024-12-21	2024-12-21	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/9067
김연자	세대공감 트로트SHOW - 제주	서귀포예술의전당	제주	서귀포시	2025-05-10	2025-05-10	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/9067
김연자	2025년 가정의 달 <효 콘서트> - 함양	함양군문화예술회관	경남	함양군	2025-05-23	2025-05-23	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/9067
김연자	MBN 2025 코리아 트롯 페스티벌 - 인천	송도달빛축제공원	인천	연수구	2025-05-30	2025-06-01		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/9067
김연자	아모르파티 in 광산 - 광주	광산문화예술회관	광주	광산구	2025-08-23	2025-08-23	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/9067
김연자	2025 CLICK THE STAR K-POP MUSIC FESTIVAL - 가평	자라섬	경기	가평군	2025-08-30	2025-08-30	1	페스티벌출연	A	https://www.stagepick.co.kr/artists/detail/9067
김연자	2026 하남뮤직페스티벌 <뮤직 人 The 하남>	하남종합운동장	경기	하남시	2026-04-17	2026-04-18		페스티벌출연	B	https://www.stagepick.co.kr/artists/detail/9067
김연자	효 콘서트 [진성, 김연자, 신인선] - 울진	울진연호문화센터	경북	울진군	2026-05-08	2026-05-08	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/9067
김연자	The Grand Show! 김연자x나태주x조엘라	강북문화예술회관	서울	강북구	2026-05-29	2026-05-29	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/9067
투어스(TWS)	TWS 데뷔 쇼케이스	블루스퀘어 마스터카드홀	서울	용산구	2024-01-22	2024-01-22	1	기타	A	https://namu.wiki/w/TWS/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
투어스(TWS)	2025 TWS 1ST FANMEETING <42:CLUB> - 서울	올림픽공원 SK올림픽핸드볼경기장	서울	송파구	2025-02-14	2025-02-16	3	팬미팅	A	https://namu.wiki/w/TWS/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
투어스(TWS)	TWS 컴백 쇼케이스	블루스퀘어 SOL트래블홀	서울	용산구	2025-04-21	2025-04-21	1	기타	A	https://namu.wiki/w/TWS/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
투어스(TWS)	2025 TWS TOUR <24/7:WITH:US> IN SEOUL	잠실실내체육관	서울	송파구	2025-06-20	2025-06-22	3	콘서트	A	https://namu.wiki/w/24/7:WITH:US
투어스(TWS)	TWS 컴백 쇼케이스	예스24 라이브홀	서울	마포구	2025-10-13	2025-10-13	1	기타	A	https://namu.wiki/w/TWS/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
투어스(TWS)	2026 TWS 2ND FANMEETING <42:CLUB> - 서울	티켓링크 라이브 아레나	서울		2026-03-27	2026-03-29	3	팬미팅	A	https://namu.wiki/w/TWS/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
투어스(TWS)	TWS 컴백 쇼케이스	예스24 라이브홀	서울	마포구	2026-04-27	2026-04-27	1	기타	A	https://namu.wiki/w/TWS/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
투어스(TWS)	2026 TWS TOUR <24/7:FOR:YOU> IN SEOUL	KSPO DOME	서울	송파구	2026-06-27	2026-06-28	2	콘서트	A	https://sports.khan.co.kr/article/202605041806003
