artist	title	venue	sido	sgg	start	end	n	type	conf	source
장윤정	2024 장윤정 라이브 콘서트 - 남양주	남양주체육문화센터 실내체육관	경기	남양주시	2024-02-03	2024-02-03	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/9229
장윤정	2024 장윤정 라이브 콘서트 - 대전	충남대학교 국제문화회관 정심화홀	대전	유성구	2024-02-17	2024-02-17	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/9229
장윤정	2024 장윤정 라이브 콘서트 - 부산	부산 KBS홀	부산	수영구	2024-03-02	2024-03-02	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/9229
장윤정	2024 파워풀 K-트로트 페스티벌 - 대구	대구스타디움	대구	수성구	2024-05-25	2024-05-25	1	페스티벌출연	A	https://www.stagepick.co.kr/artists/detail/9229
장윤정	2024 장윤정 라이브 콘서트 - 대구	엑스코 5층 컨벤션홀	대구	북구	2024-09-28	2024-09-28	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/9229
장윤정	2024 K-뮤직 시즌 : 굿밤 콘서트 - 부산	해운대해수욕장	부산	해운대구	2024-10-03	2024-10-05		페스티벌출연	A	https://www.stagepick.co.kr/artists/detail/9229
장윤정	2024 장윤정 라이브 콘서트 - 성남	성남아트센터 오페라하우스	경기	성남시	2024-10-19	2024-10-19	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/9229
장윤정	2024 광양 KPOP 페스티벌 - 광양	광양공설운동장	전남	광양시	2024-10-25	2024-10-26		페스티벌출연	A	https://www.stagepick.co.kr/artists/detail/9229
장윤정	2024 장윤정 라이브 콘서트 - 강릉	가톨릭관동대학교 세바스티아노 스포츠센터	강원	강릉시	2024-12-07	2024-12-07	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/9229
장윤정	2024 장윤정 라이브 연말 콘서트 - 대구	호텔인터불고 대구 컨벤션홀	대구	수성구	2024-12-28	2024-12-28	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/9229
장윤정	2025 장윤정 라이브 콘서트 - 부산	부산 KBS홀	부산	수영구	2025-01-11	2025-01-11	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/9229
장윤정	2025 울산서머페스티벌	진하해수욕장	울산	울주군	2025-08-02	2025-08-07		페스티벌출연	A	https://www.stagepick.co.kr/artists/detail/9229
장윤정	2025-26 장윤정 라이브 콘서트 <THE MASTER> - 안양	안양종합운동장	경기	안양시	2025-12-13	2025-12-13	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/9229
장윤정	2025-26 장윤정 라이브 콘서트 <THE MASTER> - 대구	경북대학교 대강당	대구	북구	2025-12-16	2025-12-16	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/9229
장윤정	2025-26 장윤정 라이브 콘서트 <THE MASTER> - 대전	충남대학교 국제문화회관 정심화홀	대전	유성구	2026-01-31	2026-01-31	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/9229
장윤정	2025-26 장윤정 라이브 콘서트 <THE MASTER> - 수원	경기도문화의전당	경기	수원시	2026-05-30	2026-05-30	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/9229
장윤정	2025-26 장윤정 라이브 콘서트 <THE MASTER> - 인천	인천문화예술회관 대공연장	인천	남동구	2026-06-13	2026-06-13	1	콘서트	A	https://www.stagepick.co.kr/performances/detail/212520
장윤정	2025-26 장윤정 라이브 콘서트 <THE MASTER> - 성남	성남아트센터 오페라하우스	경기	성남시	2026-09-05	2026-09-05	1	콘서트	A	https://www.stagepick.co.kr/artists/detail/9229
보아	BoA LIVE TOUR - BoA : One's Own	올림픽공원 SK올림픽핸드볼경기장	서울	송파구	2024-10-12	2024-10-13	2	콘서트	A	https://en.wikipedia.org/wiki/List_of_BoA_concert_tours
보아	SMTOWN LIVE 2025 in SEOUL	고척스카이돔	서울	구로구	2025-01-11	2025-01-12		기타	A	https://www.stagepick.co.kr/artists/detail/4pRDWJpDFF7Wz2DF
보아	2025 Weverse Con Festival - 인천	인스파이어 엔터테인먼트 리조트	인천	중구	2025-05-31	2025-06-01		페스티벌출연	A	https://www.stagepick.co.kr/artists/detail/4pRDWJpDFF7Wz2DF
보아	2026 BoA FAN CONCERT [BoA the MIC]	연세대학교 신촌캠퍼스 대강당	서울	서대문구	2026-06-27	2026-06-28	2	콘서트	A	https://www.stagepick.co.kr/performances/detail/215482
거미	GUMMY Tour Concert 2024 <LOVE> - 부산	부산 KBS홀	부산	수영구	2024-12-07	2024-12-08	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/8447
거미	GUMMY Tour Concert 2024 <LOVE> - 서울	올림픽공원 올림픽홀	서울	송파구	2024-12-14	2024-12-15	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/8447
거미	GUMMY Tour Concert 2024 <LOVE> - 대구	경북대학교 대강당	대구	북구	2024-12-21	2024-12-22	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/8447
거미	GUMMY Tour Concert 2024 <LOVE> - 성남	성남아트센터 오페라하우스	경기	성남시	2024-12-27	2024-12-28	2	콘서트	A	https://www.stagepick.co.kr/artists/detail/8447
거미	체리블라썸 뮤직 페스티벌 - 진해	진해공설운동장	경남	창원시	2025-03-29	2025-03-30		페스티벌출연	A	https://www.stagepick.co.kr/artists/detail/8447
거미	코리아 메모리얼 페스타	올림픽공원 88잔디마당	서울	송파구	2025-06-07	2025-06-08		페스티벌출연	A	https://www.stagepick.co.kr/artists/detail/8447
거미	2025 뮤직페스타 - 성남	성남종합운동장	경기	성남시	2025-06-28	2025-06-28	1	페스티벌출연	A	https://www.stagepick.co.kr/artists/detail/8447
거미	영수증 콘서트 in 제주	제주국제컨벤션센터	제주	서귀포시	2025-08-30	2025-08-31		기타	A	https://www.stagepick.co.kr/artists/detail/8447
거미	충주파크뮤직페스티벌 with 국악	충주 탄금공원 잔디광장	충북	충주시	2025-09-20	2025-09-20	1	페스티벌출연	A	https://www.stagepick.co.kr/artists/detail/8447
