artist	title	venue	sido	sgg	start	end	n	type	conf	source
프로미스나인	2025-26 fromis_9 WORLD TOUR <NOW TOMORROW.> in SEOUL	장충체육관	서울	중구	2025-08-08	2025-08-10	3	콘서트	A	https://namu.wiki/w/NOW%20TOMORROW.
프로미스나인	2025-26 fromis_9 WORLD TOUR ENCORE <NOW TOMORROW.>	고려대학교 화정체육관	서울	성북구	2026-01-30	2026-02-01	3	콘서트	A	https://namu.wiki/w/NOW%20TOMORROW.
프로미스나인	2026 fromis_9 ASIA TOUR <TOMORROW GLOW.> in SEOUL	고려대학교 화정체육관	서울	성북구	2026-09-04	2026-09-06	3	콘서트	A	https://namu.wiki/w/TOMORROW%20GLOW.
Hearts2Hearts	Hearts2Hearts 데뷔 쇼케이스 <Chase Our Hearts>	예스24 라이브홀	서울	광진구	2025-02-24	2025-02-24	1	기타	A	https://en.wikipedia.org/wiki/Hearts2Hearts
Hearts2Hearts	KBS 서울 스프링 페스타	서울월드컵경기장	서울	마포구	2025-04-30	2025-04-30	1	페스티벌출연	A	https://en.wikipedia.org/wiki/Hearts2Hearts
Hearts2Hearts	2025 부산원아시아페스티벌(BOF)	벡스코	부산	해운대구	2025-06-11	2025-06-11	1	페스티벌출연	A	https://en.wikipedia.org/wiki/Hearts2Hearts
Hearts2Hearts	KB 조이 올팍 페스티벌	올림픽공원	서울	송파구	2025-09-21	2025-09-21	1	페스티벌출연	A	https://en.wikipedia.org/wiki/Hearts2Hearts
Hearts2Hearts	2025 APEC 뮤직 페스타	경주시민운동장	경북	경주시	2025-10-10	2025-10-10	1	페스티벌출연	A	https://www.gukjenews.com/news/articleView.html?idxno=3397001
Hearts2Hearts	Focus 발매 쇼케이스	블루스퀘어 SOL트래블홀	서울	용산구	2025-10-20	2025-10-20	1	기타	A	https://en.wikipedia.org/wiki/Hearts2Hearts
Hearts2Hearts	Hearts2Hearts FANMEETING <HEARTS 2 HOUSE>	올림픽홀	서울	송파구	2026-02-21	2026-02-22	2	팬미팅	A	https://en.wikipedia.org/wiki/Hearts2Hearts
A-pink	2024 Apink 7th Concert <PINK CHRISTMAS>	KBS아레나	서울	강서구	2024-12-21	2024-12-22	2	콘서트	A	https://www.xportsnews.com/article/1929838
A-pink	2026 Apink 8th Concert <The Origin : APINK>	장충체육관	서울	중구	2026-02-21	2026-02-22	2	콘서트	A	https://www.xportsnews.com/article/2103436
최예나	2025 YENA 1ST CONCERT <네모로부터 시작하는 이세계! 여행>	연세대학교 대강당	서울	서대문구	2025-01-25	2025-01-26	2	콘서트	A	https://namu.wiki/w/%EB%84%A4%EB%AA%A8%EB%A1%9C%EB%B6%80%ED%84%B0%20%EC%8B%9C%EC%9E%91%ED%95%98%EB%8A%94%20%EC%9D%B4%EC%84%B8%EA%B3%84!%20%EC%97%AC%ED%96%89
최예나	2025 APEC 뮤직 페스타	경주시민운동장	경북	경주시	2025-10-10	2025-10-10	1	페스티벌출연	A	https://www.gukjenews.com/news/articleView.html?idxno=3397001
최예나	2026 YENA LIVE TOUR <잡힐 듯 말 듯 한, 2세계!> In Seoul	블루스퀘어 우리WON뱅킹홀	서울	용산구	2026-04-04	2026-04-05	2	콘서트	A	https://namu.wiki/w/%EC%9E%A1%ED%9E%90%20%EB%93%AF%20%EB%A7%90%20%EB%93%AF%20%ED%95%9C,%202%EC%84%B8%EA%B3%84!
최예나	2026 YENA ENCORE LIVE <네모로부터 시작된, 잡힐 듯 말 듯 한 이세계 : 극장판>	장충체육관	서울	중구	2026-08-22	2026-08-23	2	콘서트	A	https://www.starnewskorea.com/music/2026/06/16/2026061615014254811
