artist	title	venue	sido	sgg	start	end	n	type	conf	source
싸이	싸이 흠뻑쇼 SUMMER SWAG 2025 - 과천	서울대공원 주차광장	경기	과천시	2025-07-18	2025-07-20	3	콘서트	A	https://namu.wiki/w/%EC%8B%B8%EC%9D%B4%20%ED%9D%A0%EB%BB%91%EC%87%BC%202025
싸이	싸이 흠뻑쇼 SUMMER SWAG 2025 - 속초	속초종합운동장	강원	속초시	2025-07-26	2025-07-26	1	콘서트	A	https://namu.wiki/w/%EC%8B%B8%EC%9D%B4%20%ED%9D%A0%EB%BB%91%EC%87%BC%202025
싸이	싸이 흠뻑쇼 SUMMER SWAG 2025 - 수원	수원월드컵경기장 보조경기장	경기	수원시	2025-08-02	2025-08-03	2	콘서트	A	https://namu.wiki/w/%EC%8B%B8%EC%9D%B4%20%ED%9D%A0%EB%BB%91%EC%87%BC%202025
싸이	싸이 흠뻑쇼 SUMMER SWAG 2025 - 대구	대구스타디움	대구	수성구	2025-08-09	2025-08-09	1	콘서트	A	https://namu.wiki/w/%EC%8B%B8%EC%9D%B4%20%ED%9D%A0%EB%BB%91%EC%87%BC%202025
싸이	싸이 흠뻑쇼 SUMMER SWAG 2025 - 부산	부산아시아드보조경기장	부산	연제구	2025-08-15	2025-08-16	2	콘서트	A	https://namu.wiki/w/%EC%8B%B8%EC%9D%B4%20%ED%9D%A0%EB%BB%91%EC%87%BC%202025
싸이	싸이 흠뻑쇼 SUMMER SWAG 2025 - 광주	조선대학교 운동장	광주	동구	2025-08-23	2025-08-24	2	콘서트	A	https://namu.wiki/w/%EC%8B%B8%EC%9D%B4%20%ED%9D%A0%EB%BB%91%EC%87%BC%202025
싸이	싸이 흠뻑쇼 SUMMER SWAG 2026 - 의정부	의정부종합운동장	경기	의정부시	2026-06-27	2026-06-27	1	콘서트	A	https://namu.wiki/w/%EC%8B%B8%EC%9D%B4%20%ED%9D%A0%EB%BB%91%EC%87%BC%202026
싸이	싸이 흠뻑쇼 SUMMER SWAG 2026 - 대구	대구스타디움 보조경기장	대구	수성구	2026-07-04	2026-07-05	2	콘서트	A	https://namu.wiki/w/%EC%8B%B8%EC%9D%B4%20%ED%9D%A0%EB%BB%91%EC%87%BC%202026
싸이	싸이 흠뻑쇼 SUMMER SWAG 2026 - 인천	인천아시아드주경기장	인천	서구	2026-07-11	2026-07-11	1	콘서트	A	https://namu.wiki/w/%EC%8B%B8%EC%9D%B4%20%ED%9D%A0%EB%BB%91%EC%87%BC%202026
싸이	싸이 흠뻑쇼 SUMMER SWAG 2026 - 과천	서울대공원 주차광장	경기	과천시	2026-07-17	2026-07-18	2	콘서트	A	https://namu.wiki/w/%EC%8B%B8%EC%9D%B4%20%ED%9D%A0%EB%BB%91%EC%87%BC%202026
싸이	싸이 흠뻑쇼 SUMMER SWAG 2026 - 원주	원주종합운동장	강원	원주시	2026-07-25	2026-07-25	1	콘서트	A	https://namu.wiki/w/%EC%8B%B8%EC%9D%B4%20%ED%9D%A0%EB%BB%91%EC%87%BC%202026
싸이	싸이 흠뻑쇼 SUMMER SWAG 2026 - 수원	수원월드컵경기장 보조경기장	경기	수원시	2026-08-01	2026-08-02	2	콘서트	A	https://namu.wiki/w/%EC%8B%B8%EC%9D%B4%20%ED%9D%A0%EB%BB%91%EC%87%BC%202026
싸이	싸이 흠뻑쇼 SUMMER SWAG 2026 - 광주	조선대학교 운동장	광주	동구	2026-08-08	2026-08-08	1	콘서트	A	https://namu.wiki/w/%EC%8B%B8%EC%9D%B4%20%ED%9D%A0%EB%BB%91%EC%87%BC%202026
싸이	싸이 흠뻑쇼 SUMMER SWAG 2026 - 부산	부산아시아드주경기장	부산	연제구	2026-08-15	2026-08-16	2	콘서트	A	https://namu.wiki/w/%EC%8B%B8%EC%9D%B4%20%ED%9D%A0%EB%BB%91%EC%87%BC%202026
싸이	싸이 흠뻑쇼 SUMMER SWAG 2026 - 대전	목원대학교 대운동장	대전	서구	2026-08-22	2026-08-23	2	콘서트	A	https://namu.wiki/w/%EC%8B%B8%EC%9D%B4%20%ED%9D%A0%EB%BB%91%EC%87%BC%202026
ATEEZ	2024 ATEEZ WORLD TOUR [TOWARDS THE LIGHT : WILL TO POWER] IN SEOUL	잠실실내체육관	서울	송파구	2024-01-27	2024-01-28	2	콘서트	A	https://en.wikipedia.org/wiki/List_of_Ateez_concert_tours
ATEEZ	2024 ATEEZ FANMEETING [ATINY'S VOYAGE : FROM A TO Z]	잠실실내체육관	서울	송파구	2024-07-06	2024-07-07	2	팬미팅	B	https://namu.wiki/w/ATEEZ/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
ATEEZ	2025 ATEEZ WORLD TOUR [TOWARDS THE LIGHT : WILL TO POWER] FINALE IN SEOUL	KSPO DOME	서울	송파구	2025-03-22	2025-03-23	2	콘서트	A	https://m.ticket.yes24.com/Perf/52326
ATEEZ	ATEEZ 2025 WORLD TOUR [IN YOUR FANTASY] IN INCHEON	인스파이어 아레나	인천	중구	2025-07-05	2025-07-06	2	콘서트	A	https://m.ticket.yes24.com/Perf/53911
ATEEZ	2026 ATEEZ FANMEETING <DAWN:26>	이화여자대학교 대강당	서울	서대문구	2026-01-17	2026-01-17	1	팬미팅	B	https://namu.wiki/w/ATEEZ/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
ATEEZ	2026 ATEEZ FANMEETING [ATINY'S VOYAGE : TINY MYSTERY] IN SEOUL	고려대학교 화정체육관	서울	성북구	2026-07-17	2026-07-19	3	팬미팅	B	https://namu.wiki/w/ATEEZ/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
RIIZE	2024 RIIZE FAN-CON TOUR [RIIZING DAY] IN SEOUL	잠실실내체육관	서울	송파구	2024-05-04	2024-05-05	2	팬미팅	A	https://en.wikipedia.org/wiki/Riizing_Day
RIIZE	경희대학교 축제	경희대학교 서울캠퍼스	서울	동대문구	2024-05-24	2024-05-24	1	페스티벌출연	B	https://namu.wiki/w/RIIZE/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
RIIZE	연세대학교 축제	연세대학교	서울	서대문구	2024-05-26	2024-05-26	1	페스티벌출연	B	https://namu.wiki/w/RIIZE/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
RIIZE	2024 RIIZE FAN-CON TOUR [RIIZING DAY] FINALE IN SEOUL	KSPO DOME	서울	송파구	2024-09-13	2024-09-15	3	팬미팅	A	https://en.wikipedia.org/wiki/Riizing_Day
RIIZE	우리모두콘서트	난지한강공원	서울	마포구	2024-09-28	2024-09-28	1	페스티벌출연	B	https://namu.wiki/w/RIIZE/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
RIIZE	부산국제록페스티벌		부산		2024-10-06	2024-10-06	1	페스티벌출연	C	https://namu.wiki/w/RIIZE/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
RIIZE	연세대학교 축제	연세대학교	서울	서대문구	2025-06-08	2025-06-08	1	페스티벌출연	B	https://namu.wiki/w/RIIZE/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
RIIZE	2025 RIIZE CONCERT TOUR [RIIZING LOUD] IN SEOUL	KSPO DOME	서울	송파구	2025-07-04	2025-07-06	3	콘서트	A	https://en.wikipedia.org/wiki/Riizing_Loud
RIIZE	광주대학교 축제	광주대학교	광주		2025-09-25	2025-09-25	1	페스티벌출연	B	https://namu.wiki/w/RIIZE/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
RIIZE	2026 RIIZE CONCERT TOUR [RIIZING LOUD] FINALE IN SEOUL	KSPO DOME	서울	송파구	2026-03-06	2026-03-08	3	콘서트	A	https://www.starnewskorea.com/music/2025/12/31/2025123108464877872
RIIZE	인천대학교 축제	인천대학교	인천	연수구	2026-05-08	2026-05-08	1	페스티벌출연	B	https://namu.wiki/w/RIIZE/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
RIIZE	서강대학교 축제	서강대학교	서울	마포구	2026-05-14	2026-05-14	1	페스티벌출연	B	https://namu.wiki/w/RIIZE/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
RIIZE	성신여자대학교 축제	성신여자대학교	서울	성북구	2026-05-14	2026-05-14	1	페스티벌출연	B	https://namu.wiki/w/RIIZE/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
RIIZE	RAPBEAT FESTIVAL 2026		서울		2026-06-20	2026-06-20	1	페스티벌출연	C	https://namu.wiki/w/RIIZE/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
RIIZE	WATERBOMB SEOUL 2026		서울		2026-07-26	2026-07-26	1	페스티벌출연	C	https://namu.wiki/w/RIIZE/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
RIIZE	2026 RIIZE 3RD ANNIVERSARY FANMEETING [Ch. RIIZE : ON AIR]		서울		2026-09-12	2026-09-13	2	팬미팅	C	https://namu.wiki/w/RIIZE/%EA%B3%B5%EC%97%B0%20%EB%B0%8F%20%ED%96%89%EC%82%AC
워너원	워너원 오프닝 세레모니 팬미팅	상암 DMC 문화공원	서울	마포구	2026-04-06	2026-04-06	1	팬미팅	A	https://v.daum.net/v/20260401121726260
HOT	HANTEO MUSIC FESTIVAL IN KOREA	인스파이어 아레나	인천	중구	2025-11-22	2025-11-23	2	페스티벌출연	A	https://edaily.co.kr/News/Read?mediaCodeNo=258&newsId=01666246642297496
